OBJECTID,Aadress,Toidukoht_arv,Teenustase,Teenus_arv,Tookoht_protsent,Kool_arv,Lasteaed_arv,Toidupood_arv,Parkimisnorm,Parkimis_koefitsent,GlobalID
11029,Kasesalu tn 4,0,-,2,2.99292196,0,0,2,100,1,{CF5B76A6-0B32-4AD4-9A9A-64940BC9F071}
11030,Puiestee tn 73b,14,Baastase,20,58.20472433,2,2,11,71,0.70897638,{5367C4DE-F48A-44FB-8962-73B92C3CCB15}
11031,Elva tn 25a,5,Baastase,12,54.30410397,1,1,3,73,0.72847948,{23CE9A85-8E15-4FD2-8C2E-AE1842D8532A}
11032,Näituse tn 17,14,Baastase,36,58.31052533,3,3,2,71,0.70844737,{075C4844-4D0A-4480-AA0F-9BA727C856BF}
11033,Teguri tn 4,9,Baastase,17,58.59196473,1,1,4,71,0.70704018,{112312AC-5A51-4A3D-9BA1-B0B8A8F1F218}
11034,Jaama tn 60/1,7,Baastase,11,55.66403509,2,2,6,72,0.72167982,{0242CF53-7A1E-4AFE-8C18-012BE16FC2D0}
11035,Võru tn 184,7,Baastase,10,64.595214,2,3,3,68,0.67702393,{E191D550-3BE3-43CC-8D23-0104F5261EA0}
11036,Ristiku tn 4,1,-,2,21.04573754,1,0,0,100,1,{4038BB36-6FCA-49DB-9F6B-8182CB3C4F9B}
11037,Hiie tn 15,3,-,5,51.53815502,0,1,3,100,1,{5A068784-870E-4632-8890-D730CC71CFE2}
11038,Teguri tn 43,4,Baastase,2,32.77940692,1,3,2,84,0.83610297,{A567FC63-0538-4AE6-8B32-CECFEAE392A6}
11039,Näituse tn 9a,16,Baastase,41,54.17091167,3,5,1,73,0.72914544,{6BA396DC-B113-4BE3-9E2D-DDF77784FABE}
11040,Herne tn 32 // 34,30,Baastase,38,43.74308742,1,2,3,78,0.78128456,{EFB9C767-F6DA-4DD8-8C4C-DE85A2CFD918}
11041,Herne tn 34a,9,Baastase,15,43.42569414,1,3,1,78,0.78287153,{AAAABC96-0DF5-4957-A060-875395BDF73B}
11042,Veski tn 11a/5,17,-,28,47.89911698,3,3,0,100,1,{6701033C-9C65-4FD8-BDB3-9F9898EB5AC8}
11043,Maarjaturg 15,5,-,6,48.18361521,0,1,2,100,1,{64B08440-4723-46C3-8FFA-78CE362E7A78}
11044,Vaba tn 7,22,Baastase,20,58.22551249,3,1,5,71,0.70887244,{3623F278-80BC-48B2-8142-8F6990AF8956}
11045,Roosi tn 41,17,Hea tase,27,58.20472433,1,2,11,42,0.41795276,{55933FD5-D3FC-4ACB-AAB1-5277626296C3}
11046,Kuuse tn 22,11,Baastase,27,50.86988481,4,6,7,75,0.74565058,{A062383E-1E47-4A79-9DE2-F6938B5CE704}
11047,Herne tn 6,64,Hea tase,55,49.10737246,1,3,5,51,0.50892628,{6BAB118A-D4B3-430D-A616-5B2A2D853FDE}
11048,Herne tn 8,61,Hea tase,54,48.23430574,1,3,5,52,0.51765694,{F59820B2-551D-467A-BFF3-0C2B679415F1}
11049,Männimetsa tee 31,0,-,2,1.30585777,0,0,2,100,1,{89955AD1-5460-4D44-A350-F0A31509CAD3}
11050,Kiigemäe tn 4,0,-,1,1.30585777,0,0,2,100,1,{9A1933BF-33F3-4036-AE39-5555323F2FB9}
11051,Kiigemäe tn 6,0,-,2,1.30585777,0,0,2,100,1,{F123B706-2FF6-4E83-84A0-3B96375E0517}
11052,Kiigemäe tn 8,0,-,2,1.30585777,0,0,2,100,1,{74B1904C-1A8F-46D1-84D3-727BC7A7CCC1}
11053,Kiigemäe tn 10,0,-,2,1.30585777,0,0,2,100,1,{98312DF4-8A7A-4206-B72C-0C82AF71032E}
11054,Risti tn 9,8,-,6,48.84844521,0,1,2,100,1,{FD4285F8-7CFF-4F9F-B520-FB132F7A3980}
11055,Risti tn 11,4,-,6,48.18361521,0,1,2,100,1,{E1C85226-FF3D-47B2-942C-E86B633C8253}
11056,Võru tn 72a/1,40,Hea tase,35,75.69810132,2,5,7,24,0.24301899,{49892641-34AA-4C3C-9AF2-C938D5153543}
11057,Tulbi tn 2a,4,Baastase,23,42.75548492,1,3,3,79,0.78622258,{A124819D-89C3-4B0F-8ED8-2242BA1F858D}
11058,Kiigemäe tn 12,0,-,2,1.30585777,0,0,2,100,1,{8E7748BC-A81E-4816-BF24-886A0B6C74C3}
11059,Männimetsa tee 31a,0,-,2,1.30585777,0,0,2,100,1,{23AFFACA-2110-49A1-8F4F-85EAB29DB63B}
11060,Kalda tee 24,13,Baastase,21,29.69389899,4,6,8,85,0.85153051,{B0083224-8741-4B5E-95C8-E89CBE28E756}
11061,Kalda tee 24b,13,Baastase,21,29.69389899,4,5,8,85,0.85153051,{69C04A99-E49A-470E-BE0B-ED91A2F06833}
11062,Metshirve tn 2,0,-,2,1.30585777,0,0,2,100,1,{6984F59F-4217-4B5A-9705-AE44B516D20B}
11063,Männimetsa tee 33,0,-,2,1.30585777,0,0,2,100,1,{E4123CCD-F7B7-4471-902E-6A806CCA9F59}
11064,Aardla tn 18,8,Baastase,10,64.31984653,2,1,3,68,0.67840077,{510109F2-BED3-40E6-8A49-95D5673318EF}
11065,Pallase pst 12,0,-,2,5.75716832,0,0,0,100,1,{7F67E0FF-DD20-4E83-A3E6-63AF87A262DB}
11066,Ilmatsalu tn 3a,4,Baastase,21,53.97524398,1,4,3,73,0.73012378,{C90A9A4D-CE73-420D-98DE-7032F0AEE42F}
11067,Ilmatsalu tn 3k,4,Baastase,21,46.99839142,1,4,3,77,0.76500804,{2C521CC3-F63F-4626-91A7-D866C13739CC}
11068,F. Tuglase tn 10,10,-,10,51.46285473,0,1,2,100,1,{850F0B8B-DED4-4A21-8311-C6EEDFFB211B}
11069,F. Tuglase tn 12,10,-,9,51.46285473,0,1,3,100,1,{1A7B8538-475F-4540-9DBC-6B39AC0BE8AC}
11070,Sepavälja tn 26,1,Baastase,9,56.72219493,1,2,2,72,0.71638903,{F8687891-0CD2-44C8-B5BC-F4864EFAB7E0}
11071,K. E. von Baeri tn 11,77,Hea tase,48,49.90002429,3,5,5,50,0.50099976,{3D777DE0-51AB-4602-BBDA-13AE06BEEEC7}
11072,Sassi tn 12,9,Baastase,11,47.70410406,1,1,3,76,0.76147948,{FF47F1B4-42AA-439F-B794-44D750EAAC81}
11073,Laulupeo pst 21,10,Baastase,12,48.2804022,1,2,2,76,0.75859799,{A401DF40-2C54-4D8C-9B64-E1AF6B28E3CD}
11074,Akadeemia tn 1b/7 // W. Struve tn 5a/13,84,Hea tase,63,82.43766123,3,8,9,18,0.17562339,{72FE78FD-6506-4795-B71E-A537324ECFC3}
11075,Jaamamõisa tn 6,1,Baastase,3,48.29261124,1,2,2,76,0.75853694,{9D80BBDC-BC67-47D7-AEC0-7FB4EA59CF92}
11076,Narva mnt 165a,6,-,11,50.36891419,0,1,3,100,1,{75EFFDA4-BD15-49A6-9DE6-2D8384745CF1}
11077,Tuule tn 2b,6,-,11,50.36891419,0,1,3,100,1,{3235A0D5-CE50-4EAC-91E8-F58CEA1877A1}
11078,Väike-Sepa tn 21,7,Baastase,9,55.59660369,1,3,3,72,0.72201698,{D7AC5E73-A83F-41D1-9E7D-E7EB39D004B6}
11079,Tähe tn 127e,7,Baastase,10,56.88731618,2,5,4,72,0.71556342,{93C97CF5-A3AA-40C9-9CD2-4963A86EDA27}
11080,Salme tn 16,12,Baastase,11,59.41005913,2,2,6,70,0.7029497,{397E9E68-1617-42EC-BF87-AFA8269346E0}
11081,Arbi tn 4,2,Baastase,8,35.23038612,1,2,1,82,0.82384807,{E747020A-BED5-4055-B267-819E7EEA2BC3}
11082,Pirni põik 1,2,Baastase,2,23.66428388,1,2,1,88,0.88167858,{E29BBDEF-55B7-4677-BB64-DB40B15D196E}
11083,Pirni põik 3,1,-,2,23.66428388,1,2,0,100,1,{E8EF9621-1FB0-4DAF-A8F1-C05062D8CC1C}
11084,Pirni põik 5,1,-,2,23.66428388,1,2,0,100,1,{FCEB41FF-DD2A-47F2-8170-0DE10C555F1B}
11085,Pirni põik 7,0,-,1,21.32822282,1,1,0,100,1,{E765156D-4D05-44F7-8539-7A561D1DEEC8}
11086,Pirni põik 9,1,-,1,21.32822282,1,2,0,100,1,{376D7A92-7E40-44B2-A82B-6A985CDE1D41}
11087,Pirni põik 13,1,-,2,23.66428388,1,2,0,100,1,{2022557B-3DB5-49BC-8665-AB5BA895F035}
11088,Jalaka tn 60d,3,-,1,11.88103697,0,0,1,100,1,{91A349A1-F5F3-4019-B3E4-A15534C8078D}
11089,Pirni põik 15,1,-,2,23.66428388,1,2,0,100,1,{85690EF0-C728-4E84-9B51-F0C9BA19F813}
11090,Pirni põik 17,1,-,2,23.66428388,1,2,0,100,1,{C1D88AE1-569D-4CBD-88A5-73CD8B6911A2}
11091,Kesk tn 43,10,Baastase,17,57.81001587,1,1,5,71,0.71094992,{5AB863E8-C446-4761-8D61-7C9E638E40A6}
11092,Side tn 12,8,Baastase,16,57.81001587,1,1,4,71,0.71094992,{BEBC1AA7-2110-4C35-B1EE-7C9546A6DD9C}
11093,Pikk tn 7a,27,Hea tase,45,60.61562257,1,2,11,39,0.39384377,{17B97502-CE61-4574-A4DF-C42FE93918FE}
11094,Pepleri tn 12a/11,81,Hea tase,67,62.70678379,3,6,8,37,0.37293216,{834DB7B7-C22B-4070-B721-72CEA309B874}
11095,Pallase pst 6,0,-,2,1.84213041,0,0,0,100,1,{5AE03723-3309-48E4-85F5-384CB68DEB88}
11096,Kummeli tn 2,1,-,4,44.36538862,0,1,2,100,1,{E0A4F9E8-3F54-42E1-A04F-8095BC959A30}
11097,Kalmistu tn 11a,2,-,6,45.83018382,0,1,4,100,1,{3FA6BF4A-C1B7-4BBD-ABD8-39B5910FA30D}
11098,Jalaka tn 60b,3,-,1,11.88103697,0,0,1,100,1,{1FA9BA06-B9E0-44C6-A326-DF61EB509E94}
11099,Jalaka tn 60c,3,-,1,11.88103697,0,0,1,100,1,{54A2606E-AA96-4CB8-8847-5ACCB0F871F9}
11100,Jaamamõisa tn 11,6,Baastase,11,50.99608189,2,2,3,75,0.74501959,{8C3BAC06-15A8-4534-BD95-AB279FC9C3FB}
11101,Lõkketule tn 18,0,-,1,1.30585777,0,0,2,100,1,{0691A9B6-6759-4FA0-9DD4-CB9792D78A90}
11102,Raatuse tn 86,12,Baastase,17,58.67789503,2,3,12,71,0.70661052,{C3FE7E3E-43CC-49B8-98E5-9D50478F9FBE}
11103,J. Koorti tn 31,0,-,2,0.29213362,0,0,2,100,1,{CC15B673-389D-48E4-B3F2-290B5CC8AE82}
11104,Aardla tn 94,1,-,3,39.9536716,0,2,1,100,1,{D298F5B4-12E3-4588-80F6-7ADDFBC1128D}
11105,Vaksali tn 24/6,6,-,19,55.4667835,1,0,4,100,1,{0A458DBF-F69F-4B9C-B49F-DCE8E073F144}
11106,Narva mnt 84,29,Hea tase,44,60.65706073,2,3,9,39,0.39342939,{C94D3C5D-81A5-4EE3-911F-37FBECFFF55B}
11107,Klaasi tn 4a,0,-,0,2.8287026,0,0,0,100,1,{DA304376-0E40-4B34-B6CC-6CE04AC2C527}
11108,Tamme pst 77,1,Baastase,2,24.28942792,1,2,1,88,0.87855286,{941ACE30-D79E-47C2-9238-C7E00970B3A7}
11109,Narva mnt 167 // 169,4,-,9,50.36891419,0,1,2,100,1,{4E2D1E06-C03D-40F2-ACF7-0E5E7754B34D}
11110,Lemmatsi tn 5a,2,Baastase,2,23.66428388,1,2,2,88,0.88167858,{BB9C92E4-0288-44B2-86C9-57C76C21EFA3}
11111,Pirni põik 11,1,-,2,23.66428388,1,2,0,100,1,{09748F08-8BA2-47CF-87F6-2930C3C94307}
11112,Pirni tn 2,2,Baastase,3,23.66428388,1,2,1,88,0.88167858,{F6C699FA-9DA3-4803-9DA5-04800B62BEA8}
11113,Ravila tn 75,0,-,0,1.11380541,0,0,0,100,1,{45F790F5-2B64-4666-B172-CCEF7694BBE7}
11114,Ravila tn 75b,0,-,0,1.11380541,0,0,0,100,1,{53EBD30B-28F2-44A4-9C09-CCCDC4196F08}
11115,Ravila tn 75c,0,-,0,0.97745018,0,0,0,100,1,{94389F59-42BF-4C78-88CD-F488FB2ED427}
11116,Lemmatsi tn 5b,1,Baastase,2,23.66428388,1,2,1,88,0.88167858,{39CE5A05-AC14-4C46-B1BF-4433D8E4515D}
11117,Jänese tn 16a,4,Baastase,10,36.47388913,1,1,3,82,0.81763055,{BF6ECD81-E652-477E-A4EB-162F6B255089}
11118,Paju tn 17a,12,Baastase,20,49.85111807,4,1,5,75,0.75074441,{2208B80B-4A16-4C21-A65F-E4CF25C059AC}
11119,F. R. Kreutzwaldi tn 56d,8,-,7,35.1166812,0,1,2,100,1,{88A45207-C74A-4641-A742-42E797FBBC98}
11120,Kirde tn 6,4,Baastase,11,54.84491038,1,1,2,73,0.72577545,{B0234E41-CFD0-489F-82C9-CE70EBFA1690}
11121,Maisi tn 11,2,Baastase,7,51.79835483,1,3,3,74,0.74100823,{D2BF5CC9-B9E1-4940-9638-A682574E5DD0}
11122,Anne tn 70d/27,13,Baastase,27,26.57337897,5,6,7,87,0.86713311,{C185E5C0-29E4-4224-BBA6-2FAC367000AC}
11123,Lepiku tn 7a/14,11,Baastase,21,46.01972218,1,3,1,77,0.76990139,{04D75E84-96C6-4F2E-A5FA-63D062FE7624}
11124,Varsa tn 19,0,-,0,0.11265612,0,0,0,100,1,{4303BC24-A597-441C-A5A6-09AD1E804016}
11125,Betooni tn 2a,3,Baastase,11,24.91126116,1,2,3,88,0.87544369,{61FCDC46-736F-4495-B34A-582B57BDB0BB}
11126,Betooni tn 2b,2,Baastase,7,23.78442946,1,2,3,88,0.88107785,{540BD779-7FA2-4694-8CCE-36C56D4E0723}
11127,Betooni tn 2c,2,Baastase,7,20.44813462,1,2,3,90,0.89775933,{65349EBE-0439-43B7-AC32-27C96D76F656}
11128,Aardla tn 116b,0,-,3,17.29303544,0,1,2,100,1,{4BB6C806-5A2D-4F10-A293-34F1C5C29A25}
11129,Aardla tn 116c,0,-,2,34.79438056,0,1,2,100,1,{4464B063-AB6A-40E3-A43D-82FDB4B5B29D}
11130,Nigula tn 1,9,-,17,56.7386517,1,0,5,100,1,{61713F3A-838B-412A-9360-679265501B3A}
11131,Oksa tn 12,4,Baastase,10,31.21816135,3,1,4,84,0.84390919,{61557351-5304-481E-8824-6681984A6D64}
11132,Peetri tn 4,1,-,1,47.85203399,0,1,4,100,1,{F1B70CAD-D730-403C-9101-77AEF7EED91B}
11133,Vaksali tn 21,10,Baastase,29,49.34714019,2,3,2,75,0.7532643,{49DC99C4-656C-496D-9D03-1FFEA95AF3EA}
11134,Annemõisa tn 10,8,Baastase,13,18.04424231,2,6,7,91,0.90977879,{37DD168B-5007-40C0-830F-BABD42E3E6DF}
11135,Annemõisa tn 12,9,Baastase,15,31.96088833,4,6,7,84,0.84019556,{8F176CC3-5719-41FB-A404-FE7D8A8AE268}
11136,Nõlvaku tn 3,8,Baastase,12,32.79631706,2,6,7,84,0.83601841,{6BCF1F50-1C1D-4F4B-BB02-E9149FA6C8CE}
11137,Hobuseraua tn 51,0,-,0,0.11265612,0,0,0,100,1,{73F6F063-2883-473F-9AF1-E0993C2BF202}
11138,Varsa tn 23,0,-,0,0.11265612,0,0,0,100,1,{97D29415-DA7A-4B03-94C4-04ED89870817}
11139,Annemõisa tn 4,7,Baastase,12,18.04424231,2,5,6,91,0.90977879,{19339122-273F-4E63-8DD2-77FE7774FAC6}
11140,Õnne tn 15a,19,Baastase,18,57.61857742,3,1,4,71,0.71190711,{8380510E-62B5-4F29-A88F-F40C5C042B61}
11141,Salme tn 50,4,Baastase,5,31.07856439,2,1,4,84,0.84460718,{4A5492A6-532E-4899-9DBB-1CBF55A46425}
11142,Lubja tn 1f,3,-,6,49.21493442,0,1,2,100,1,{B6531D64-A13E-432C-929F-2ADDAC6053D3}
11143,Aardla tn 99,1,-,3,38.62679704,0,2,3,100,1,{A23F301C-F558-4F74-8CE9-CED2BDE54C66}
11144,Hobuseraua tn 68,0,-,0,0.99752131,0,0,0,100,1,{E552B42D-0990-408E-95EA-D71E55403AE5}
11145,Hobuseraua tn 70,0,-,0,0.11265612,0,0,0,100,1,{697B322B-150A-4480-8C12-24E466AF9738}
11146,Salutähe tn 7a,0,-,0,1.12638027,0,0,0,100,1,{AA4240EE-9DCF-40EA-906B-CC737DC15D74}
11147,Salutähe tn 7b,0,-,0,1.12638027,0,0,0,100,1,{3A21AD17-7858-4AFF-914E-9559CE0ACF3C}
11148,Salutähe tn 7c,0,-,0,1.12638027,0,0,0,100,1,{0F8D1631-625D-47DE-AD20-DC38F1D4FDD9}
11149,Sõbra tn 29,6,-,13,40.64267646,2,0,5,100,1,{C4D29DB7-4B7B-49AE-9094-4B6C181D09DC}
11150,Kalevi tn 109b,5,-,11,35.96321082,2,0,5,100,1,{765C7AE0-2B48-448D-BEE4-540480D0722E}
11151,Salutähe tn 5a,0,-,0,1.30585777,0,0,0,100,1,{3F939730-5B7F-4A8F-BDE2-212FEEC67C77}
11152,Salutähe tn 5b,0,-,0,1.12638027,0,0,0,100,1,{69351C15-84D5-4C50-A17D-4CFEEAA7CA04}
11153,Varsa tn 5,0,-,0,1.12638027,0,0,0,100,1,{F1F55A2D-568A-4C1F-B1AA-D5F37FB8ACC6}
11154,Varsa tn 3,0,-,0,1.12638027,0,0,0,100,1,{500F60E5-C2AD-4A02-B526-1773ADC5339F}
11155,Varsa tn 1,0,-,0,1.12638027,0,0,0,100,1,{2C04DBC7-F5EB-494F-876A-7E82B1416D09}
11156,Varsa tn 2,0,-,0,1.12638027,0,0,0,100,1,{E19C7E21-DE59-4207-ABFD-7297FC5F7800}
11157,Varsa tn 4,0,-,0,1.12638027,0,0,0,100,1,{F3E4414D-9DBA-4CC0-8F3B-B9F3FE33A809}
11158,Varsa tn 6,0,-,0,1.12638027,0,0,0,100,1,{ED990FFF-C5CC-4120-915A-C110377426F5}
11159,Varsa tn 8,0,-,0,1.12638027,0,0,0,100,1,{F819FDB5-BFB7-45E5-9FB3-DB8886D766E7}
11160,Varsa tn 10,0,-,0,0.11265612,0,0,0,100,1,{245C133A-0E29-4EFF-BCD3-FC77DAAE9201}
11161,Varsa tn 12,0,-,0,0.11265612,0,0,0,100,1,{8D6983D6-875A-42B9-AA32-09047040F978}
11162,Varsa tn 16,0,-,0,0.11265612,0,0,0,100,1,{BA4F11BB-CAE8-4AA3-AE68-EA31969C5D43}
11163,Varsa tn 18,0,-,0,0.11265612,0,0,0,100,1,{6B055EBC-DABF-4CE9-89A7-35ABB53DC151}
11164,Kuljuse tn 7,0,-,0,0.11265612,0,0,0,100,1,{BACE90EC-3A17-498C-BD47-4217E03F2FCE}
11165,Hobuseraua tn 47,0,-,0,1.39881831,0,0,0,100,1,{218BDDE2-8FA2-44C2-8B81-6984A627ABEE}
11166,Hobuseraua tn 49,0,-,0,0.99752131,0,0,0,100,1,{999BB6A8-0E80-4A7E-9AF4-C659B623AD87}
11167,Hobuseraua tn 53,0,-,0,0.11265612,0,0,0,100,1,{30F269ED-0139-471E-BECF-6C45A8208AE0}
11168,Hobuseraua tn 55,0,-,0,0.11265612,0,0,0,100,1,{C0CA1EB4-B1FE-431C-AC40-A210A7783969}
11169,Hobuseraua tn 57,0,-,0,0.11265612,0,0,0,100,1,{E8CA2433-8C62-4D5E-BA39-A3B4484DB77B}
11170,Hobuseraua tn 59,0,-,0,0.11265612,0,0,0,100,1,{B8120089-BBAA-4E4D-8EEE-7B142DCD84A9}
11171,Hobuseraua tn 7,0,-,0,0.11265612,0,0,0,100,1,{E4D1A161-3B83-4923-9F85-2A5C86D6D408}
11172,Varsa tn 20,0,-,0,0.11265612,0,0,0,100,1,{281E7244-3849-42A3-BAB1-58FEEF200216}
11173,Varsa tn 22,0,-,0,0.11265612,0,0,0,100,1,{CFCBF809-A561-491F-9CFB-08115522A59B}
11174,Varsa tn 24,0,-,0,0.11265612,0,0,0,100,1,{DF560ABF-93BC-427B-987E-DA5682821E9D}
11175,Hobuseraua tn 74,0,-,0,0.11265612,0,0,0,100,1,{87F93708-B6BF-4614-9E30-F100AC8E5E02}
11176,Hobuseraua tn 76,0,-,0,0.11265612,0,0,0,100,1,{E7E6384E-DEA1-41B2-83C5-BDADCB99F513}
11177,Kuljuse tn 8,0,-,0,0.11265612,0,0,0,100,1,{25997692-1705-4CDF-B832-320BA879E3FB}
11178,Hobuseraua tn 5,0,-,1,1.12638027,0,0,0,100,1,{3918D81F-DD3F-4344-8CEF-9E243900A66F}
11179,Hobuseraua tn 3,0,-,1,1.12638027,0,0,0,100,1,{A860ABE0-0DE8-4366-875A-D3FE667E23AF}
11180,Hobuseraua tn 1,0,-,1,1.12638027,0,0,0,100,1,{52569739-A517-4BF5-BD8D-0F2A5F9EA09D}
11181,Kuljuse tn 9,0,-,0,0.11265612,0,0,0,100,1,{0268BACC-58BE-434E-AAB6-7337C8F2615C}
11182,Kuljuse tn 11,0,-,0,0.11265612,0,0,0,100,1,{C6F3A445-8168-4433-A826-1D8AD4B5579C}
11183,Hobuseraua tn 2,0,-,1,1.12638027,0,0,0,100,1,{82E56C89-704C-4EE7-B5BE-14B2D3A63206}
11184,Hobuseraua tn 6,0,-,1,1.12638027,0,0,0,100,1,{EC0C4380-4CDE-4CFD-88CA-9385E4189565}
11185,Kuljuse tn 13,0,-,0,0.11265612,0,0,0,100,1,{C9D1E6E0-3D59-48A0-A8D8-43C630D077A7}
11186,Kuljuse tn 15,0,-,0,0.11265612,0,0,0,100,1,{E6A41B90-A803-4FDE-88EA-1271A61D4B49}
11187,Kuljuse tn 17,0,-,0,0.11265612,0,0,0,100,1,{EA3D5537-48BF-418C-BFF3-82F1E76F6579}
11188,Hobuseraua tn 8,0,-,0,0.11265612,0,0,0,100,1,{2FF7758E-9A5E-49D5-8F40-38698EBC9F74}
11189,Hobuseraua tn 10,0,-,0,0.11265612,0,0,0,100,1,{B9272819-F4F2-4F57-ACC8-92B934C7CE65}
11190,Hobuseraua tn 12,0,-,0,0.11265612,0,0,0,100,1,{8025B244-6350-4CFD-9680-0F06098D250C}
11191,Raeremmelga tn 3,0,-,1,1.30585777,0,0,2,100,1,{8467C8F3-E1ED-47DD-B5AD-9DEE49D27782}
11192,Hipodroomi tn 17,0,-,1,3.5291946,0,0,0,100,1,{05C9B23D-9350-4A34-BC6C-65F220E2F3AA}
11193,Salutähe tn 7d,0,-,0,1.12638027,0,0,0,100,1,{3D29CE0C-7A59-4A63-9BBB-17E6254FD480}
11194,Varsa tn 14,0,-,0,0.11265612,0,0,0,100,1,{F08B0321-58C1-4F56-B031-4CD2B7FBB7AB}
11195,Varsa tn 21,0,-,0,0.11265612,0,0,0,100,1,{B5549A85-E26E-4597-9442-61B4182B6DB6}
11196,Varsa tn 17,0,-,0,0.11265612,0,0,0,100,1,{73F8DFEB-5E34-48A9-B194-92A88DF96FA9}
11197,Kuljuse tn 2,0,-,0,0.11265612,0,0,0,100,1,{51C95EA1-3493-496E-BC7E-633D84702ED0}
11198,Kuljuse tn 1,0,-,0,0.11265612,0,0,0,100,1,{EE3FB4BC-A4E2-4F57-89B6-E39B4440BC69}
11199,Kuljuse tn 4,0,-,1,0.11265612,0,0,0,100,1,{B55D1B1A-01AD-4F87-855D-E61C1D9AF7EF}
11200,Kuljuse tn 3,0,-,0,0.11265612,0,0,0,100,1,{409847F4-29ED-43E9-8B1D-31438CA982F5}
11201,Kuljuse tn 5,0,-,0,0.11265612,0,0,0,100,1,{F7BF0B1E-F2C1-41AF-99FD-2E0EC8FCB0C5}
11202,Kuljuse tn 6,0,-,1,1.12638027,0,0,0,100,1,{4F15B452-AE58-4E45-BE81-5CA3BFC3A3E1}
11203,Lootsi tn 21,0,-,2,6.44274075,0,0,0,100,1,{AE9C445D-5793-4E53-9799-1D19C859F36B}
11204,Lootsi tn 19,0,-,2,6.44274075,0,0,0,100,1,{A72B2AB8-5DFD-4777-92F3-EB81DA1B4DD7}
11205,Lootsi tn 17,0,-,2,6.44274075,0,0,0,100,1,{6C6C7A07-F3E4-4357-91E3-7149EAE5E535}
11206,Lootsi tn 15,0,-,2,2.45468112,0,0,0,100,1,{B6987931-1E41-41B8-8A8B-FB000AB13E7C}
11207,Lootsi tn 13,0,-,2,2.45468112,0,0,0,100,1,{22776F8E-E70E-41A7-A466-F4A234D7ED87}
11208,Lootsi tn 9,0,-,2,2.45468112,0,0,0,100,1,{FF23CBAE-416F-4F6D-B26A-14D7DC3824A4}
11209,Lootsi tn 7,0,-,2,2.45468112,0,0,0,100,1,{DBB5754A-B8A7-4897-987B-9D4C4E34468E}
11210,Lootsi tn 3c,0,-,2,2.45468112,0,0,0,100,1,{439EFECA-2F09-4730-A6D2-37990ED6A25F}
11211,Lootsi tn 5,0,-,2,2.45468112,0,0,0,100,1,{313C9EC1-276C-4018-8E1D-DA35B0E3E9BC}
11212,Lootsi tn 3a,0,-,2,2.45468112,0,0,0,100,1,{ECE47200-C8EC-4DFB-AEC6-B41DE02FD0A8}
11213,Madruse tn 1,0,-,2,6.44274075,0,0,0,100,1,{B01CAB57-D815-4CA7-B726-F2F8D5E5BF36}
11214,Lootsi tn 18,0,-,2,6.80088143,0,0,0,100,1,{AC493D1D-5095-486B-BC9C-7E86964BDFF0}
11215,Lootsi tn 16,0,-,2,6.80088143,0,0,0,100,1,{B3DB8F9E-DD73-4CD2-A955-E00A73FC229F}
11216,Lootsi tn 14,0,-,2,6.80088143,0,0,0,100,1,{BBD8B3DB-EDE2-4646-AB16-85F6B73B1684}
11217,Lootsi tn 12,0,-,2,6.80088143,0,0,0,100,1,{34A4C407-35FA-489D-9168-88A66DC2A6C1}
11218,Lootsi tn 10,0,-,2,2.45468112,0,0,0,100,1,{210E0465-7DD9-4F60-8D67-5AF3BE139ADB}
11219,Lootsi tn 8,0,-,2,2.45468112,0,0,0,100,1,{AE905531-AEF4-4A79-BE07-5A64FBC93F11}
11220,Lootsi tn 6,0,-,2,2.45468112,0,0,0,100,1,{B7F61FFD-2A0B-402F-91C2-9A9D38D80C74}
11221,Lootsi tn 4,0,-,2,2.45468112,0,0,0,100,1,{48CE7C4D-DCEF-4C41-972A-488D3657E2D5}
11222,Näituse tn 33,6,Baastase,19,61.78102332,3,1,4,69,0.69109488,{9B27D8F8-EA3B-4517-8310-974462B35052}
11223,Näituse tn 33c,7,Baastase,22,61.27337757,2,1,3,69,0.69363311,{6D9720CA-9901-4B35-8D3B-53ADC229C222}
11224,Varsa tn 9a,0,-,0,0.11265612,0,0,0,100,1,{D11990D8-E3DB-4124-ABEB-F209DB3BFB67}
11225,Varsa tn 11,0,-,0,0.11265612,0,0,0,100,1,{142D2D60-BA6C-45E3-BB7E-50428E7E511F}
11226,Varsa tn 13,0,-,0,0.11265612,0,0,0,100,1,{FC7F597C-2F5E-4A19-9F2A-44CF8C69DD72}
11227,Varsa tn 15,0,-,0,0.11265612,0,0,0,100,1,{A6053D11-D60F-4896-A139-CA299193FF44}
11228,Lootsi tn 2,0,-,2,2.45468112,0,0,0,100,1,{3E46855A-E8E9-436C-B45D-7C949F858E75}
11229,Lootsi tn 3b,0,-,2,2.45468112,0,0,0,100,1,{86867CB9-C652-4624-9365-E6031E8D10DB}
11230,Lootsi tn 20,0,-,2,6.44274075,0,0,0,100,1,{5A01EBB1-0B20-41DE-9ECB-DAD015974681}
11231,Lootsi tn 11,0,-,2,2.45468112,0,0,0,100,1,{020D2787-972F-4B87-8503-43B1445D5D47}
11232,Madruse tn 9,0,-,1,6.44274075,0,0,0,100,1,{05A71184-FEB9-454A-B237-DB5A5EC67F3F}
11233,Kuljuse tn 19,0,-,0,0.11265612,0,0,0,100,1,{B12CA4E7-4140-4B4F-9CE7-0EA0FF1E48A2}
