ads_oid,ehr_gid,ehr_kood,ehr_url,etak_id,taisaadres,lahiaadres,kaos_kood,kaos_nimet,unik,MYRAKLASS
EE03672007,"120848401",120848401,https://livekluster.ehr.ee/ui/ehr/v1/building/120848401,7559893,"Tartu maakond, Tartu linn, Tartu linn, Jõe tn 4",Jõe tn 4,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE03672046,"120849242",120849242,https://livekluster.ehr.ee/ui/ehr/v1/building/120849242,731329,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 50",Kesk tn 50,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE03642085,"120835829",120835829,https://livekluster.ehr.ee/ui/ehr/v1/building/120835829,726377,"Tartu maakond, Tartu linn, Tartu linn, Pargi tn 12",Pargi tn 12,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00772262,"104040108",104040108,https://livekluster.ehr.ee/ui/ehr/v1/building/104040108,716291,"Tartu maakond, Tartu linn, Tartu linn, Õnne tn 45",Õnne tn 45,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00749528,"104015500",104015500,https://livekluster.ehr.ee/ui/ehr/v1/building/104015500,644269,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 2",Vaba tn 2,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00773022,"104040940",104040940,https://livekluster.ehr.ee/ui/ehr/v1/building/104040940,5689375,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 126a",Võru tn 126a,"11212; 12311","Kahe korteriga elamu; Kaubandushoone",Jah,"55"
EE00759512,"104026125",104026125,https://livekluster.ehr.ee/ui/ehr/v1/building/104026125,721762,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 93",Tähe tn 93,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00764845,"104031838",104031838,https://livekluster.ehr.ee/ui/ehr/v1/building/104031838,715226,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 18",Tähe tn 18,"11222; 12319","Muu kolme või enama korteriga elamu; Muu kaubandushoone",Jah,"55"
EE01784195,"104016936",104016936,https://livekluster.ehr.ee/ui/ehr/v1/building/104016936,713538,"Tartu maakond, Tartu linn, Tartu linn, Turu tn 7",Turu tn 7,"11222; 12201","Muu kolme või enama korteriga elamu; Büroohoone",Jah,"55"
EE00750779,"104016851",104016851,https://livekluster.ehr.ee/ui/ehr/v1/building/104016851,720592,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 8",Kalevi tn 8,"11222; 12339","Muu kolme või enama korteriga elamu; Muu teenindushoone",Jah,"55"
EE00748785,"104014691",104014691,https://livekluster.ehr.ee/ui/ehr/v1/building/104014691,721719,"Tartu maakond, Tartu linn, Tartu linn, Raua tn 5",Raua tn 5,"11101",Üksikelamu,Jah,"55"
EE00773182,"104041110",104041110,https://livekluster.ehr.ee/ui/ehr/v1/building/104041110,721961,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 92a",Kalevi tn 92a,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00767899,"104035198",104035198,https://livekluster.ehr.ee/ui/ehr/v1/building/104035198,729452,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 7",Vaba tn 7,"11101",Üksikelamu,Jah,"55"
EE00773046,"104040965",104040965,https://livekluster.ehr.ee/ui/ehr/v1/building/104040965,713871,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 50",Kalevi tn 50,"11101",Üksikelamu,Jah,"55"
EE03783243,"121286949",121286949,https://livekluster.ehr.ee/ui/ehr/v1/building/121286949,7806834,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 50a",Kalevi tn 50a,"11101",Üksikelamu,Jah,"55"
EE00773014,"104040931",104040931,https://livekluster.ehr.ee/ui/ehr/v1/building/104040931,711180,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 156a",Võru tn 156a,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00747981,"104013818",104013818,https://livekluster.ehr.ee/ui/ehr/v1/building/104013818,645140,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 86",Kalevi tn 86,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00749122,"104015075",104015075,https://livekluster.ehr.ee/ui/ehr/v1/building/104015075,727363,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 81",Tähe tn 81,"11222; 12319","Muu kolme või enama korteriga elamu; Muu kaubandushoone",Jah,"55"
EE03583143,"120809706",120809706,https://livekluster.ehr.ee/ui/ehr/v1/building/120809706,709910,"Tartu maakond, Tartu linn, Tartu linn, Aida tn 9",Aida tn 9,"11101",Üksikelamu,Jah,"55"
EE00749531,"104015503",104015503,https://livekluster.ehr.ee/ui/ehr/v1/building/104015503,711752,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 120",Võru tn 120,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00747988,"104013825",104013825,https://livekluster.ehr.ee/ui/ehr/v1/building/104013825,715113,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 91",Kalevi tn 91,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE03635455,"120816849",120816849,https://livekluster.ehr.ee/ui/ehr/v1/building/120816849,723197,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 35",Vaba tn 35,"11101",Üksikelamu,Jah,"55"
EE00773110,"104041037",104041037,https://livekluster.ehr.ee/ui/ehr/v1/building/104041037,722120,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 36",Salme tn 36,"11101",Üksikelamu,Jah,"55"
EE03488323,"120769660",120769660,https://livekluster.ehr.ee/ui/ehr/v1/building/120769660,7121708,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 99",Tähe tn 99,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE03711194,"120866165",120866165,https://livekluster.ehr.ee/ui/ehr/v1/building/120866165,7692598,"Tartu maakond, Tartu linn, Tartu linn, Pargi tn 13",Pargi tn 13,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE04054063,"121403522",121403522,https://livekluster.ehr.ee/ui/ehr/v1/building/121403522,8059100,"Tartu maakond, Tartu linn, Tartu linn, Aleksandri tn 32/1",Aleksandri tn 32/1,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00768974,"104036362",104036362,https://livekluster.ehr.ee/ui/ehr/v1/building/104036362,717556,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 72",Võru tn 72,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE01784194,"104016939",104016939,https://livekluster.ehr.ee/ui/ehr/v1/building/104016939,715116,"Tartu maakond, Tartu linn, Tartu linn, Turu tn 9",Turu tn 9,"11222; 12201","Muu kolme või enama korteriga elamu; Büroohoone",Jah,"55"
EE03627165,"120827468",120827468,https://livekluster.ehr.ee/ui/ehr/v1/building/120827468,719546,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 13",Vaba tn 13,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00773049,"104040968",104040968,https://livekluster.ehr.ee/ui/ehr/v1/building/104040968,713950,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 34",Kalevi tn 34,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE03649233,"120834401",120834401,https://livekluster.ehr.ee/ui/ehr/v1/building/120834401,7494979,"Tartu maakond, Tartu linn, Tartu linn, Pargi tn 19",Pargi tn 19,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00747972,"104013809",104013809,https://livekluster.ehr.ee/ui/ehr/v1/building/104013809,711659,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 75",Kalevi tn 75,"11101",Üksikelamu,Jah,"55"
EE02312844,"104037791",104037791,https://livekluster.ehr.ee/ui/ehr/v1/building/104037791,724093,"Tartu maakond, Tartu linn, Tartu linn, Side tn 1a",Side tn 1a,"11101; 12311","Üksikelamu; Kaubandushoone",Jah,"55"
EE00749553,"104015526",104015526,https://livekluster.ehr.ee/ui/ehr/v1/building/104015526,713143,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 150",Võru tn 150,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE04023936,"121386356",121386356,https://livekluster.ehr.ee/ui/ehr/v1/building/121386356,8406691,"Tartu maakond, Tartu linn, Tartu linn, Lootuse tn 2a",Lootuse tn 2a,"11222; 12129; 12201; 12311; 12331; 12644","Muu kolme või enama korteriga elamu; Muu lühiajalise majutuse hoone; Büroohoone; Kaubandushoone; Ilu- ja isikuteenuste  hoone; Ambulatoorse arstiabi osutamise hoone",Jah,"55"
EE00751933,"104018077",104018077,https://livekluster.ehr.ee/ui/ehr/v1/building/104018077,717168,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 28",Kalda tee 28,"11222; 12201; 12311; 12331; 12619","Muu kolme või enama korteriga elamu; Büroohoone; Kaubandushoone; Ilu- ja isikuteenuste  hoone; Muu meelelahutushoone",Jah,"55"
EE00762356,"104029182",104029182,https://livekluster.ehr.ee/ui/ehr/v1/building/104029182,718427,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 159",Jaama tn 159,"11212",Kahe korteriga elamu,Jah,"55"
EE00772293,"104040139",104040139,https://livekluster.ehr.ee/ui/ehr/v1/building/104040139,718430,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 153",Jaama tn 153,"11101",Üksikelamu,Jah,"55"
EE00760677,"104027367",104027367,https://livekluster.ehr.ee/ui/ehr/v1/building/104027367,719971,"Tartu maakond, Tartu linn, Tartu linn, Anne tn 51",Anne tn 51,"11222; 12311","Muu kolme või enama korteriga elamu; Kaubandushoone",Jah,"55"
EE00772295,"104040141",104040141,https://livekluster.ehr.ee/ui/ehr/v1/building/104040141,716765,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 163",Jaama tn 163,"11101",Üksikelamu,Jah,"55"
EE00771325,"104039057",104039057,https://livekluster.ehr.ee/ui/ehr/v1/building/104039057,727974,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 155",Jaama tn 155,"11101",Üksikelamu,Jah,"55"
EE00750599,"104016653",104016653,https://livekluster.ehr.ee/ui/ehr/v1/building/104016653,723978,"Tartu maakond, Tartu linn, Tartu linn, Kadaka tn 1",Kadaka tn 1,"11101",Üksikelamu,Jah,"55"
EE00772289,"104040135",104040135,https://livekluster.ehr.ee/ui/ehr/v1/building/104040135,713759,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 147",Jaama tn 147,"11101",Üksikelamu,Jah,"55"
EE00757231,"104023674",104023674,https://livekluster.ehr.ee/ui/ehr/v1/building/104023674,718127,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 149",Jaama tn 149,"11101",Üksikelamu,Jah,"55"
EE00751420,"104017523",104017523,https://livekluster.ehr.ee/ui/ehr/v1/building/104017523,726360,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 20",Kalda tee 20,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00759997,"104026641",104026641,https://livekluster.ehr.ee/ui/ehr/v1/building/104026641,716804,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 2",Kalda tee 2,"11222",Muu kolme või enama korteriga elamu,Jah,"55"
EE00992864,"120281229",120281229,https://livekluster.ehr.ee/ui/ehr/v1/building/120281229,5691177,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 24",Kalda tee 24,"11222; 12319; 12339","Muu kolme või enama korteriga elamu; Muu kaubandushoone; Muu teenindushoone",Jah,"55"
EE00751837,"104017974",104017974,https://livekluster.ehr.ee/ui/ehr/v1/building/104017974,717437,"Tartu maakond, Tartu linn, Tartu linn, Kalda tee 30",Kalda tee 30,"11222; 12201; 12319; 12331; 12339; 12644; 12646","Muu kolme või enama korteriga elamu; Büroohoone; Muu kaubandushoone; Ilu- ja isikuteenuste  hoone; Muu teenindushoone; Ambulatoorse arstiabi osutamise hoone; Veterinaarkliinik",Jah,"55"
EE01757573,"120281930",120281930,https://livekluster.ehr.ee/ui/ehr/v1/building/120281930,706404,"Tartu maakond, Tartu linn, Märja alevik, Päikese tn 3",Päikese tn 3,"11101",Üksikelamu,Jah,"55"
EE01757575,"120300019",120300019,https://livekluster.ehr.ee/ui/ehr/v1/building/120300019,6078090,"Tartu maakond, Tartu linn, Märja alevik, Päikese tn 5",Päikese tn 5,"11212",Kahe korteriga elamu,Jah,"55"
EE01659580,"120283223",120283223,https://livekluster.ehr.ee/ui/ehr/v1/building/120283223,742253,"Tartu maakond, Tartu linn, Märja alevik, Päikese tn 1",Päikese tn 1,"11101",Üksikelamu,Jah,"55"
EE00759600,"104026220",104026220,https://livekluster.ehr.ee/ui/ehr/v1/building/104026220,359480,"Tartu maakond, Tartu linn, Rõhu küla, Kesk-Rõhu tee 8",Kesk-Rõhu tee 8,"11101",Üksikelamu,Jah,"55"
EE00753440,"104019715",104019715,https://livekluster.ehr.ee/ui/ehr/v1/building/104019715,354857,"Tartu maakond, Tartu linn, Rõhu küla, Kesk-Rõhu tee 6",Kesk-Rõhu tee 6,"11101",Üksikelamu,Jah,"55"
EE00763659,"104030579",104030579,https://livekluster.ehr.ee/ui/ehr/v1/building/104030579,705637,"Tartu maakond, Tartu linn, Pihva küla, Kirbu tee 2",Kirbu tee 2,"11101",Üksikelamu,Jah,"55"
EE00753083,"104019354",104019354,https://livekluster.ehr.ee/ui/ehr/v1/building/104019354,355136,"Tartu maakond, Tartu linn, Rõhu küla, Meeri tee 2",Meeri tee 2,"11101",Üksikelamu,Jah,"55"
EE03677988,"120851833",120851833,https://livekluster.ehr.ee/ui/ehr/v1/building/120851833,705620,"Tartu maakond, Tartu linn, Haage küla, Haagemõisa tee 1",Haagemõisa tee 1,"11101",Üksikelamu,Jah,"55"
EE00753406,"104019681",104019681,https://livekluster.ehr.ee/ui/ehr/v1/building/104019681,742260,"Tartu maakond, Tartu linn, Tähtvere küla, Väike-Kalda",Väike-Kalda,"11101",Üksikelamu,Jah,"40"
EE03308238,"120690752",120690752,https://livekluster.ehr.ee/ui/ehr/v1/building/120690752,707136,"Tartu maakond, Tartu linn, Tähtvere küla, Ilvese",Ilvese,"11101",Üksikelamu,Jah,"40"
EE00753407,"104019682",104019682,https://livekluster.ehr.ee/ui/ehr/v1/building/104019682,707085,"Tartu maakond, Tartu linn, Tähtvere küla, Kalda",Kalda,"11101",Üksikelamu,Jah,"40"
EE03678234,"120851912",120851912,https://livekluster.ehr.ee/ui/ehr/v1/building/120851912,707140,"Tartu maakond, Tartu linn, Tähtvere küla, Jaanijürikese",Jaanijürikese,"11101",Üksikelamu,Jah,"40"
EE03678662,"120852107",120852107,https://livekluster.ehr.ee/ui/ehr/v1/building/120852107,707106,"Tartu maakond, Tartu linn, Tähtvere küla, Koidu",Koidu,"11101",Üksikelamu,Jah,"40"
EE03679538,"120852498",120852498,https://livekluster.ehr.ee/ui/ehr/v1/building/120852498,707908,"Tartu maakond, Tartu linn, Tähtvere küla, Priidu",Priidu,"11101",Üksikelamu,Jah,"40"
EE00770090,"104037620",104037620,https://livekluster.ehr.ee/ui/ehr/v1/building/104037620,705853,"Tartu maakond, Tartu linn, Vorbuse küla, Mõisa tee 8",Mõisa tee 8,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00757532,"104024003",104024003,https://livekluster.ehr.ee/ui/ehr/v1/building/104024003,707004,"Tartu maakond, Tartu linn, Vorbuse küla, Mõisa tee 4",Mõisa tee 4,"11101",Üksikelamu,Jah,"40"
EE00772301,"104040147",104040147,https://livekluster.ehr.ee/ui/ehr/v1/building/104040147,724868,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 117",Jaama tn 117,"11101",Üksikelamu,Jah,"60"
EE03890957,"121343381",121343381,https://livekluster.ehr.ee/ui/ehr/v1/building/121343381,7541947,"Tartu maakond, Tartu linn, Tartu linn, Fortuuna tn 23",Fortuuna tn 23,"11212; 12331","Kahe korteriga elamu; Ilu- ja isikuteenuste  hoone",Jah,"60"
EE00750364,"104016412",104016412,https://livekluster.ehr.ee/ui/ehr/v1/building/104016412,718445,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 137",Jaama tn 137,"11101",Üksikelamu,Jah,"60"
EE00772306,"104040152",104040152,https://livekluster.ehr.ee/ui/ehr/v1/building/104040152,715755,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 95c",Puiestee tn 95c,"11101",Üksikelamu,Jah,"60"
EE02254936,"120639801",120639801,https://livekluster.ehr.ee/ui/ehr/v1/building/120639801,6498265,"Tartu maakond, Tartu linn, Tartu linn, Fortuuna tn 35",Fortuuna tn 35,"11222; 12201","Muu kolme või enama korteriga elamu; Büroohoone",Jah,"60"
EE03738934,"120857567",120857567,https://livekluster.ehr.ee/ui/ehr/v1/building/120857567,8337105,"Tartu maakond, Tartu linn, Tartu linn, Fortuuna tn 33",Fortuuna tn 33,"11222; 12201","Muu kolme või enama korteriga elamu; Büroohoone",Jah,"60"
EE00774647,"104042711",104042711,https://livekluster.ehr.ee/ui/ehr/v1/building/104042711,644508,"Tartu maakond, Tartu linn, Tartu linn, Raatuse tn 104",Raatuse tn 104,"11101",Üksikelamu,Jah,"60"
EE00768028,"104035347",104035347,https://livekluster.ehr.ee/ui/ehr/v1/building/104035347,710298,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 54",Jaama tn 54,"11222",Muu kolme või enama korteriga elamu,Jah,"60"
EE01851292,"104018378",104018378,https://livekluster.ehr.ee/ui/ehr/v1/building/104018378,720268,"Tartu maakond, Tartu linn, Tartu linn, Pikk tn 76",Pikk tn 76,"11222",Muu kolme või enama korteriga elamu,Jah,"60"
EE00750295,"104016341",104016341,https://livekluster.ehr.ee/ui/ehr/v1/building/104016341,718929,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 99",Puiestee tn 99,"11101",Üksikelamu,Jah,"60"
EE00767639,"104034924",104034924,https://livekluster.ehr.ee/ui/ehr/v1/building/104034924,714361,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 95b",Puiestee tn 95b,"11101",Üksikelamu,Jah,"60"
EE00767808,"104035102",104035102,https://livekluster.ehr.ee/ui/ehr/v1/building/104035102,714505,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 57",Puiestee tn 57,"11101",Üksikelamu,Jah,"60"
EE00750335,"104016381",104016381,https://livekluster.ehr.ee/ui/ehr/v1/building/104016381,717672,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 135",Jaama tn 135,"11101",Üksikelamu,Jah,"60"
EE00747893,"104013730",104013730,https://livekluster.ehr.ee/ui/ehr/v1/building/104013730,714311,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 39",Jaama tn 39,"11222",Muu kolme või enama korteriga elamu,Jah,"60"
EE00752999,"104019267",104019267,https://livekluster.ehr.ee/ui/ehr/v1/building/104019267,717795,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 79",Puiestee tn 79,"11222",Muu kolme või enama korteriga elamu,Jah,"60"
EE00748705,"104014604",104014604,https://livekluster.ehr.ee/ui/ehr/v1/building/104014604,714556,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 71",Puiestee tn 71,"11101",Üksikelamu,Jah,"60"
EE00750353,"104016401",104016401,https://livekluster.ehr.ee/ui/ehr/v1/building/104016401,723367,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 141",Jaama tn 141,"11101",Üksikelamu,Jah,"60"
EE00748496,"104014381",104014381,https://livekluster.ehr.ee/ui/ehr/v1/building/104014381,713991,"Tartu maakond, Tartu linn, Tartu linn, Mäe tn 37",Mäe tn 37,"11212",Kahe korteriga elamu,Jah,"60"
EE00774446,"104042481",104042481,https://livekluster.ehr.ee/ui/ehr/v1/building/104042481,713267,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 63",Puiestee tn 63,"11101",Üksikelamu,Jah,"60"
EE00756223,"104022607",104022607,https://livekluster.ehr.ee/ui/ehr/v1/building/104022607,718244,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 73",Puiestee tn 73,"11101",Üksikelamu,Jah,"60"
EE00761113,"104027840",104027840,https://livekluster.ehr.ee/ui/ehr/v1/building/104027840,718735,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 127",Jaama tn 127,"11101",Üksikelamu,Jah,"60"
EE00772302,"104040148",104040148,https://livekluster.ehr.ee/ui/ehr/v1/building/104040148,719045,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 129",Jaama tn 129,"11101",Üksikelamu,Jah,"60"
EE00765114,"104032121",104032121,https://livekluster.ehr.ee/ui/ehr/v1/building/104032121,715892,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 91",Puiestee tn 91,"11101",Üksikelamu,Jah,"60"
EE00772259,"104040105",104040105,https://livekluster.ehr.ee/ui/ehr/v1/building/104040105,713910,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 43",Jaama tn 43,"11101",Üksikelamu,Jah,"60"
EE00748749,"104014652",104014652,https://livekluster.ehr.ee/ui/ehr/v1/building/104014652,713939,"Tartu maakond, Tartu linn, Tartu linn, Raatuse tn 102",Raatuse tn 102,"11101",Üksikelamu,Jah,"60"
EE00761036,"104027758",104027758,https://livekluster.ehr.ee/ui/ehr/v1/building/104027758,714133,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 75",Puiestee tn 75,"11222",Muu kolme või enama korteriga elamu,Jah,"60"
EE00769767,"104037247",104037247,https://livekluster.ehr.ee/ui/ehr/v1/building/104037247,706228,"Tartu maakond, Tartu linn, Tartu linn, Fortuuna tn 1",Fortuuna tn 1,"11222; 12201; 12311; 12331; 12339","Muu kolme või enama korteriga elamu; Büroohoone; Kaubandushoone; Ilu- ja isikuteenuste  hoone; Muu teenindushoone",Jah,"60"
EE00761175,"104027912",104027912,https://livekluster.ehr.ee/ui/ehr/v1/building/104027912,715139,"Tartu maakond, Tartu linn, Tartu linn, Puiestee tn 73a",Puiestee tn 73a,"11101; 12129; 12132; 12201; 12311; 12651","Üksikelamu; Muu lühiajalise majutuse hoone; Kohvik, baar või söökla; Büroohoone; Kaubandushoone; Spordihall, võimla",Jah,"60"
EE00765656,"104032714",104032714,https://livekluster.ehr.ee/ui/ehr/v1/building/104032714,710301,"Tartu maakond, Tartu linn, Tartu linn, Narva mnt 113",Narva mnt 113,"11212; 12132","Kahe korteriga elamu; Kohvik, baar või söökla",Jah,"60"
EE00765657,"104032718",104032718,https://livekluster.ehr.ee/ui/ehr/v1/building/104032718,712903,"Tartu maakond, Tartu linn, Tartu linn, Narva mnt 111",Narva mnt 111,"11222; 12311; 12331","Muu kolme või enama korteriga elamu; Kaubandushoone; Ilu- ja isikuteenuste  hoone",Jah,"60"
EE03600398,"120815477",120815477,https://livekluster.ehr.ee/ui/ehr/v1/building/120815477,718125,"Tartu maakond, Tartu linn, Tartu linn, Fortuuna tn 11",Fortuuna tn 11,"11222; 12201","Muu kolme või enama korteriga elamu; Büroohoone",Jah,"60"
EE00750262,"104016306",104016306,https://livekluster.ehr.ee/ui/ehr/v1/building/104016306,713247,"Tartu maakond, Tartu linn, Tartu linn, Jaama tn 121",Jaama tn 121,"11101",Üksikelamu,Jah,"60"
